cnpj,razao_social,nome_fantasia,porte,mei,data_inicio,cnae_principal,cnae_principal_nome,municipio,bairro,cep
51843947000103,MEGA PARQUES INDUSTRIA E COMERCIO LTDA,MEGA PARQUES,Microempresa,N,20230817,3299099,Fabricação de produtos diversos não especificados anteriormente,JARAGUA DO SUL,VIEIRA,89257207
54881365000100,GBL MAQUINAS PESADAS LTDA,GBL MAQUINAS PESADAS,Microempresa,N,20240425,4520001,Serviços de manutenção e reparação mecânica de veículos automotores,IMBITUBA,VILA NOVA,88780000
52066295000607,TMF COMERCIO DE MOTOCICLETAS LTDA,,Empresa de pequeno porte,,20250623,4541203,Comércio a varejo de motocicletas e motonetas novas,FLORIANOPOLIS,RIO TAVARES,88063535
61421771000147,61.421.771 DIEGO RAFAEL MANCHEIN,,Microempresa,S,20250624,4761003,Comércio varejista de artigos de papelaria,MIRIM DOCE,CENTRO,89194000
61437803000100,61.437.803 LUCAS GABRIEL PEREIRA FILGUEIRA,,Microempresa,S,20250624,7319002,Promoção de vendas,JOINVILLE,JARDIM PARAISO,89226634
61556945000189,WESTWYN PARTICIPACOES E ADMINISTRACOES DE BENS LTDA,WESTWYN GROUP,Microempresa,,20250702,6462000,Holdings de instituições não-financeiras,FLORIANOPOLIS,SACO GRANDE,88032000
61645526000113,61.645.526 JULIANA PORTELLA,,Microempresa,S,20250708,8230001,"Serviços de organização de feiras, congressos, exposições e festas",FLORIANOPOLIS,COLONINHA,88090070
61678865000104,SUNSET ARENA ESPORTIVA LTDA,SUNSET ARENA,Microempresa,N,20250710,9311500,Gestão de instalações de esportes,ITUPORANGA,CENTRO,88400000
61682889000129,61.682.889 DIOGO LUDVIG,,Microempresa,S,20250710,8230001,"Serviços de organização de feiras, congressos, exposições e festas",ANTONIO CARLOS,CENTRO,88180211
61717097000142,61.717.097 SANDRAMARA DE MORAES PACHECO,,Microempresa,S,20250713,7319002,Promoção de vendas,JOINVILLE,ANITA GARIBALDI,89202100
61731009000167,SO EVENT SPORTS CHAPECO LTDA,SO EVENT SPORTS CHAPECO,Demais,,20250714,8591100,Ensino de esportes,CHAPECO,MILLENIUM,89810368
61817320000123,DIEGO A. SANT'ANA LTDA,ATACADAO DA SCOOTER CAMPOS NOVOS VENDINGTEC,Microempresa,N,20250718,4541203,Comércio a varejo de motocicletas e motonetas novas,CAMPOS NOVOS,SAO SEBASTIAO,89620000
61833887000193,61.833.887 ROBYSON DE RESENDES ROSA,,Microempresa,S,20250721,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,IMARUI,CENTRO,88770000
61868819000160,61.868.819 CLAUDIO FONSECA AZAMBUJA,,Microempresa,S,20250722,7319002,Promoção de vendas,GAROPABA,LIMPA,88495000
61917728000177,61.917.728 PRISCILA FERNANDA RODRIGUES,,Microempresa,S,20250725,4744099,Comércio varejista de materiais de construção em geral,NAVEGANTES,SAO DOMINGOS,88370570
61942718000191,61.942.718 LUCAS VINICIUS DOS SANTOS VIEIRA,,Microempresa,S,20250728,7721700,Aluguel de equipamentos recreativos e esportivos,BRUSQUE,CENTRO I,88350230
56900886000184,BLAESING AUTO PECAS LTDA,BLAESING AUTO PECAS,Empresa de pequeno porte,N,20240819,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores,ITAJAI,SANTA REGINA,88317500
61663626000172,RMCF CAPOEIRAS LTDA,RED MOB CAPOEIRAS,Microempresa,N,20250709,9313100,Atividades de condicionamento físico,FLORIANOPOLIS,ESTREITO/CAPOEIRAS,88075005
50513832000180,"PESCA ALTERNATIVA, COMERCIO DE ARTIGOS DE PESCA, CAMPING E LAZER LTDA",PESCA ALTERNATIVA,Empresa de pequeno porte,N,20230502,4763604,"Comércio varejista de artigos de caça, pesca e camping",CAMBORIU,LIDIA DUARTE,88341067
56159369000104,56.159.369 VANESSA NEVES,,Microempresa,S,20240730,8230001,"Serviços de organização de feiras, congressos, exposições e festas",ARAQUARI,ITINGA,89245000
54359929000130,54.359.929 MARIANA YOMARED ISITA GONZALEZ,,Microempresa,S,20240318,9329899,Outras atividades de recreação e lazer não especificadas anteriormente,FLORIANOPOLIS,PANTANAL,88040240
45631723000127,JOSE WELLINGTON MATOS,,Microempresa,N,20220313,3317102,Manutenção e reparação de embarcações para esporte e lazer,TIJUCAS,AREIAS,88201338
55376540000166,55.376.540 BRUNA WECKERLE FRANCO MARTINS DE OLIVEIRA,,Microempresa,S,20240603,4930201,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal.",PALHOCA,NOVA PALHOCA,88131595
45773824000213,ALPHA KENEDY TRADING LTDA,,Demais,,20221027,4511101,"Comércio a varejo de automóveis, camionetas e utilitários novos",ITAJAI,CANHANDUBA,88313000
09229555000346,SCHVAMBACH CALCADOS LTDA,SCHVAMBACH CALCADOS,Microempresa,N,20230324,4763602,Comércio varejista de artigos esportivos,URUBICI,ESQUINA,88650000
51210758000195,RIAD ALUGUEL DE EQUIPAMENTOS ESPORTIVOS LTDA,,Microempresa,,20230627,7721700,Aluguel de equipamentos recreativos e esportivos,FLORIANOPOLIS,ESTREITO,88070605
44624821000174,CLUBE DE CACA E TIRO ESPORTIVO .50 BMG,,Demais,,20211208,9312300,"Clubes sociais, esportivos e similares",BLUMENAU,VORSTADT,89015300
59403765000115,Z S COMERCIO LTDA,Z S CREATIVE,Microempresa,N,20250211,4781400,Comércio varejista de artigos do vestuário e acessórios,PINHALZINHO,EFACIP,89870000
59564745000126,59.564.745 MATIAS EZEQUIEL GARCIA VINUELA,,Microempresa,S,20250220,7490102,Escafandria e mergulho,DIONISIO CERQUEIRA,CENTRO,89950000
48197987000102,CHRISTIAN CHARONE BRAGA LTDA,CHARONE BRAGA IMOVEIS E CONSULTORIA,Microempresa,N,20221005,6821801,Corretagem na compra e venda e avaliação de imóveis,ITAJAI,FAZENDA,88301650
54691871000128,WH TEAM CONSULTORIA E MENTORIA LTDA,,Microempresa,N,20240411,8599699,Outras atividades de ensino não especificadas anteriormente,IPIRA,CENTRO,89669000
31027612000282,RF MOTORSPORTS IMPORTACAO E COMERCIO LTDA,,Microempresa,N,20240730,4642702,Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho,FLORIANOPOLIS,CAPOEIRAS,88085100
47536894000100,RPA ELETRICA AUTOMACAO LTDA,RPA ELETRICA AUTOMACAO,Microempresa,N,20220812,3312102,"Manutenção e reparação de aparelhos e instrumentos de medida, teste e controle",POMERODE,CENTRO,89355470
53693579000181,IN MEET LTDA,IN MEET LTDA,Empresa de pequeno porte,,20240129,6202300,Desenvolvimento e licenciamento de programas de computador customizáveis,BLUMENAU,ITOUPAVA NORTE,89052505
61993753000130,61.993.753 CARLOS EDUARDO DOS SANTOS,,Microempresa,S,20250730,4330405,Aplicação de revestimentos e de resinas em interiores e exteriores,PENHA,CENTRO,88385000
62021059000113,62.021.059 PRINCESA LOMBARDO GONZALEZ,,Microempresa,S,20250801,9329899,Outras atividades de recreação e lazer não especificadas anteriormente,FLORIANOPOLIS,VARGEM DO BOM JESUS,88056590
62051066000168,62.051.066 ANDRESSA CARDOSO BRISTOTTI,,Microempresa,S,20250804,9602501,"Cabeleireiros, manicure e pedicure",SOMBRIO,NOVA BRASILIA,88960000
62159718000182,62.159.718 MARCUS VINICIUS DE SOUZA,,Microempresa,S,20250811,7721700,Aluguel de equipamentos recreativos e esportivos,PALHOCA,BELA VISTA,88132860
62263820000123,62.263.820 ELVIS EGIDIO PEREIRA,,Microempresa,S,20250817,5091202,"Transporte por navegação de travessia intermunicipal, interestadual e internacional",FLORIANOPOLIS,SAO JOAO DO RIO VERMELHO,88060395
62274235000129,ASSOCIACAO FUTEBOLISTA VENTO SUL,,Demais,,20250701,9319101,Produção e promoção de eventos esportivos,SAO JOSE,AREIAS,88113300
62297172000126,62.297.172 GUSTAVO HOFFMANN LAPPE,,Microempresa,S,20250819,8230001,"Serviços de organização de feiras, congressos, exposições e festas",CONCORDIA,AREA RURAL DE CONCORDIA,89715899
58812398000221,JULIMAR MOREIRA DE SOUZA LTDA,,Microempresa,,20250820,9313100,Atividades de condicionamento físico,JOINVILLE,FLORESTA,89212212
62096287000152,STARK SUL EVENTOS LTDA,STARK SUL EVENTOS,Microempresa,N,20250806,8230001,"Serviços de organização de feiras, congressos, exposições e festas",MARACAJA,CENTRO,88915000
62416817000100,62.416.817 FABIANO FRANCISCO LOHN,,Microempresa,S,20250826,5011401,Transporte marítimo de cabotagem - Carga,PALHOCA,GUARDA DO CUBATAO,88135361
62449243000169,62.449.243 LUCIANA LOPES TENORIO,,Microempresa,S,20250828,4329102,Instalação de equipamentos para orientação à navegação marítima fluvial e lacustre,ITAJAI,CENTRO,88302203
62450409000167,62.450.409 JOUBERT PRIORI DOMINGUES,,Microempresa,S,20250828,4723700,Comércio varejista de bebidas,FLORIANOPOLIS,CANASVIEIRAS,88054130
62451649000186,RECANTO OLARIA LTDA,RECANTO OLARIA,Microempresa,N,20250828,5611201,Restaurantes e similares,PRESIDENTE NEREU,CENTRO,89184000
62506644000103,62.506.644 ANTONIO MARCOS MOURA,,Microempresa,S,20250901,4763604,"Comércio varejista de artigos de caça, pesca e camping",ITAJAI,SAO VICENTE,88312280
62546074000185,62.546.074 VANESSA SABRINA MABA,,Microempresa,S,20250903,7319002,Promoção de vendas,ITAJAI,SAO JOAO,88305210
62572652000158,62.572.652 DALETE MARQUES LINHARES,,Microempresa,S,20250904,8219999,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,JARAGUA DO SUL,BARRA DO RIO MOLHA,89259565
62630236000169,62.630.236 TAMIRIS VIANA MACHADO,,Microempresa,S,20250909,8219999,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,ICARA,COQUEIROS,88834430
62659089000150,ACADEMIA JOINVILLE I LTDA,ACADEMIA JOINVILLE I,Demais,,20250910,4669999,Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças,JOINVILLE,CENTRO,89201250
62672336000158,62.672.336 ISMAEL MARIO CORREA,,Microempresa,S,20250911,4329102,Instalação de equipamentos para orientação à navegação marítima fluvial e lacustre,ITAJAI,MURTA,88311465
62717146000100,62.717.146 CRISTINA ALESSANDRA CARNEIRO DE MELO,,Microempresa,S,20250915,5099899,Outros transportes aquaviários não especificados anteriormente,PALHOCA,PRAIA DO PONTAL,88138173
62487865000262,LET S GO S.A,LETS GO,Demais,,20250917,7721700,Aluguel de equipamentos recreativos e esportivos,ITAPEMA,CASA BRANCA,88220000
62792167000190,SUPER DRIVE AUTO PECAS LTDA,,Empresa de pequeno porte,N,20250918,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores,ITAJAI,SANTA REGINA,88317500
62826614000184,PORTO MADERO LTDA,,Microempresa,N,20250922,5099801,Transporte aquaviário para passeios turísticos,FLORIANOPOLIS,BARRA DA LAGOA,88061701
62830796000167,62.830.796 LARISSA VTORIA DA SILVA,,Microempresa,S,20250922,3317102,Manutenção e reparação de embarcações para esporte e lazer,BALNEARIO CAMBORIU,NOVA ESPERANCA,88336010
72253271000240,CLEUSA LEONARDO E CIA LTDA,BELLA VITA COMERCIO DE ALIMENTOS LTDA,Microempresa,N,20250922,1020101,"Preservação de peixes, crustáceos e moluscos",ITAJAI,ITAIPAVA,88316301
62858748000187,62.858.748 EDUARDO MARIGO COUTINHO,,Microempresa,S,20250923,7319002,Promoção de vendas,BLUMENAU,GARCIA,89022002
62654916000112,REALIZA KART LTDA,REALIZA KART,Empresa de pequeno porte,N,20250910,9329899,Outras atividades de recreação e lazer não especificadas anteriormente,CHAPECO,SEMINARIO,89813140
62917519000196,62.917.519 DAIANE FRANCIELY MELLO CUNHA,,Microempresa,S,20250926,7721700,Aluguel de equipamentos recreativos e esportivos,ITAJAI,DOM BOSCO,88307060
62939264000162,KAIROZ AUTO PECAS LTDA,KAIROZ AUTO PECAS,Empresa de pequeno porte,N,20250929,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores,ITAJAI,SAO JUDAS,88303470
62965875000185,62.965.875 MATEUS DE SOUZA FERNANDES,,Microempresa,S,20250930,7721700,Aluguel de equipamentos recreativos e esportivos,LAGES,SANTA CATARINA,88512347
62977031000154,62.977.031 ODETE KONDELASCH,,Microempresa,S,20251001,7721700,Aluguel de equipamentos recreativos e esportivos,MAFRA,FAXINAL,89306512
63008002000147,SH LOCACOES LTDA,SH LOCACOES,Microempresa,N,20251002,7721700,Aluguel de equipamentos recreativos e esportivos,TIMBO,QUINTINO,89092213
63010761000144,63.010.761 IGOR LOBATO DE ARAGAO,,Microempresa,S,20251002,4923002,Serviço de transporte de passageiros - locação de automóveis com motorista,JARAGUA DO SUL,ILHA DA FIGUEIRA,89258578
63028911000147,63.028.911 JHEANLUCCA DE MORAES PACHECO,,Microempresa,S,20251003,7721700,Aluguel de equipamentos recreativos e esportivos,JOINVILLE,JARDIM IRIRIU,89224021
63030022000114,63.030.022 FABIO LUIZ YARED,,Microempresa,S,20251003,4763603,Comércio varejista de bicicletas e triciclos; peças e acessórios,FLORIANOPOLIS,LAGOA DA CONCEICAO,88062600
63067223000196,TWRP NAVAL LTDA,WJ REPARACOES INDUSTRIAIS E NAVAIS,Microempresa,N,20251007,3317102,Manutenção e reparação de embarcações para esporte e lazer,ITAJAI,MURTA,88311330
63107773000191,63.107.773 BERNARDO FERNANDEZ MELLO,,Microempresa,S,20251008,5590699,Outros alojamentos não especificados anteriormente,BARRA VELHA,ITAJUBA II,88390000
63192212000138,63.192.212 BIANCA CRISTINA OLIVEIRA,,Microempresa,S,20251014,7721700,Aluguel de equipamentos recreativos e esportivos,PENHA,SAO MIGUEL,88385000
63198573000191,63.198.573 MARCO ANTONIO OTAVIO,,Microempresa,S,20251015,8592999,Ensino de arte e cultura não especificado anteriormente,ITAJAI,SAO VICENTE,88309301
63212738000132,ASSOCIACAO ESPORTIVA ESCOLA DE FUTEBOL CORUJAS,ASSOCIACAO ESPORTIVA ESCOLA DE FUTEBOL CORUJAS,Demais,,20250917,9319199,Outras atividades esportivas não especificadas anteriormente,SAO FRANCISCO DO SUL,PRAIA DO ERVINO,89337899
63344167000190,63.344.167 JORGE LEANDRO COPES DE OLIVEIRA,,Microempresa,S,20251023,5320201,Serviços de malote não realizados pelo Correio Nacional,BALNEARIO ARROIO DO SILVA,JARDIM ATLANTICO,88914000
63384979000169,SCHMITT VEICULOS LTDA,SCHMITT VEICULOS,Empresa de pequeno porte,,20251027,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados",JOINVILLE,BUCAREIN,89202370
63423987000177,63.423.987 LUCAS PESCADINHA,,Microempresa,S,20251029,8230001,"Serviços de organização de feiras, congressos, exposições e festas",ITAJAI,SAO JUDAS,88303390
63456861000107,63.456.861 IGOR OLIVEIRA DO AMARAL,,Microempresa,S,20251031,7721700,Aluguel de equipamentos recreativos e esportivos,FLORIANOPOLIS,LAGOA DA CONCEICAO,88062400
63475687000131,63.475.687 JOSIEL VINICIUS PADILHA,,Microempresa,S,20251102,7721700,Aluguel de equipamentos recreativos e esportivos,FLORIANOPOLIS,PONTA DAS CANAS,88056757
63498996000127,ESCUNA MAR DE FLORIPA LTDA,ESCUNA MAR DE FLORIPA,Microempresa,N,20251104,5099801,Transporte aquaviário para passeios turísticos,FLORIANOPOLIS,BARRA DA LAGOA,88061120
63550646000162,63.550.646 RAYSSA GONCALVES BORGES BELETTINI,,Microempresa,S,20251106,8230002,Casas de festas e eventos,SOMBRIO,BOA ESPERANCA,88960000
63554639000139,63.554.639 CRISTOPHER NATAN DICKMANN,,Microempresa,S,20251106,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores,BLUMENAU,AGUA VERDE,89041580
63579548000158,63.579.548 JADSON CANDIDO SCHMAUS,,Microempresa,S,20251108,3317102,Manutenção e reparação de embarcações para esporte e lazer,BALNEARIO CAMBORIU,CENTRO,88330306
63602038000154,NAIROBI BIO PRODUTOS DE PESCADOS LTDA,,Demais,,20251110,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",ITAJAI,CORDEIROS,88311710
63609437000147,63.609.437 EDILSON MAIER,,Microempresa,S,20251111,7990200,Serviços de reservas e outros serviços de turismo não especificados anteriormente,AGUAS FRIAS,INTERIOR,89843000
63613007000107,63.613.007 VITOR DOS SANTOS CORDEIRO,,Microempresa,S,20251111,9001906,Atividades de sonorização e de iluminação,TURVO,SAO CRISTOVAO,88930000
63664238000131,63.664.238 EDUARDO FERNANDES RAMOS,,Microempresa,S,20251113,7721700,Aluguel de equipamentos recreativos e esportivos,CRICIUMA,CRISTO REDENTOR,88816224
63718502000172,63.718.502 IVAN JOAB BACCHI BUENO,,Microempresa,S,20251118,3230200,Fabricação de artefatos para pesca e esporte,CAMBORIU,LIDIA DUARTE,88341188
63741118000190,63.741.118 HELENA RAMBO DIEHL,,Microempresa,S,20251119,8599699,Outras atividades de ensino não especificadas anteriormente,SAO JOAO DO OESTE,INTERIOR,89897000
63741345000116,63.741.345 ELIZA BUSS,,Microempresa,S,20251119,8230001,"Serviços de organização de feiras, congressos, exposições e festas",GUARAMIRIM,CENTRO,89270000
60123689000254,BEN COMERCIO DE IMPORTACAO E EXPORTACAO LTDA,,Empresa de pequeno porte,N,20251124,4646001,Comércio atacadista de cosméticos e produtos de perfumaria,ITAJAI,BARRA DO RIO,88305570
63788948000173,63.788.948 ANDRE DA SILVA LOPES,,Microempresa,S,20251124,4329102,Instalação de equipamentos para orientação à navegação marítima fluvial e lacustre,NAVEGANTES,SAO DOMINGOS,88370792
63792988000199,63.792.988 MAICK CRISTIANO BACKES,,Microempresa,S,20251124,5011401,Transporte marítimo de cabotagem - Carga,JOINVILLE,RIO BONITO (PIRABEIRABA),89239652
63834573000130,63.834.573 ISMAEL HENNICKA,,Microempresa,S,20251126,4763602,Comércio varejista de artigos esportivos,DESCANSO,ANTONIO RECH,89910000
63844465000149,LEANDRO GUSTAVO SPILLER,CASA DO BRIQUE,Microempresa,N,20251127,6821801,Corretagem na compra e venda e avaliação de imóveis,FLORIANOPOLIS,SACO GRANDE,88032005
63866694000164,CT BUILDER S GYM LTDA,CT BUILDER S GYM,Microempresa,N,20251128,9313100,Atividades de condicionamento físico,ITAJAI,VILA OPERARIA,88304101
63867438000191,63.867.438 MARCO ANTONIO PIMENTEL DOS SANTOS,,Microempresa,S,20251128,8599699,Outras atividades de ensino não especificadas anteriormente,CHAPECO,UNIVERSITARIO,89812201
63882014000104,63.882.014 RENATO VERMUDT LEITE,,Microempresa,S,20251201,7721700,Aluguel de equipamentos recreativos e esportivos,FLORIANOPOLIS,INGLESES DO RIO VERMELHO,88058483
63884546000172,63.884.546 MARCOAURELIO DA SILVA MELO,,Microempresa,S,20251201,7721700,Aluguel de equipamentos recreativos e esportivos,BOMBINHAS,BOMBAS,88215000
63886462000178,VIVA LITORAL SC ADMINISTRACAO E TECNOLOGIA LTDA,VIVA LITORAL SC,Microempresa,N,20251201,6821802,Corretagem no aluguel de imóveis,BALNEARIO CAMBORIU,CENTRO,88330528
62484201000169,62.484.201 DANIEL MENDES,,Microempresa,S,20250831,7739003,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes",FLORIANOPOLIS,ITACORUBI,88034370
56302726000214,WS NAUTICA LTDA,WS NAUTICA BC,Demais,,20251209,4763605,Comércio varejista de embarcações e outros veículos recreativos; peças e acessórios,BALNEARIO CAMBORIU,DA BARRA,88332135
64089912000164,64.089.912 MARCELO FIEDLER ANTUNES,,Microempresa,S,20251217,5099801,Transporte aquaviário para passeios turísticos,FLORIANOPOLIS,CACHOEIRA DO BOM JESUS,88056025
64111283000121,RPN ASSESSORIA ESPORTIVA LTDA,RPN ASSESSORIA ESPORTIVA LTDA,Microempresa,N,20251218,8591100,Ensino de esportes,ITAJAI,ESPINHEIROS,88317200
64120328000124,CABECA AUTOMOVEIS LTDA,CABECA AUTOMOVEIS,Microempresa,,20251218,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados",PALHOCA,ALTO ARIRIU,88135100
64142674000103,4SPORT COMERCIO E IMPORTACAO LTDA,4SPORT,Microempresa,N,20251219,4649499,Comércio atacadista de outros equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente,JOINVILLE,DISTRITO INDUSTRIAL,89219600
64171954000140,64.171.954 OSEIAS SILVEIRA,,Microempresa,S,20251226,7721700,Aluguel de equipamentos recreativos e esportivos,FLORIANOPOLIS,TAPERA DA BASE,88049470
64221157000120,FLORIPA EN LANCHA LTDA,FLORIPA EN LANCHA,Empresa de pequeno porte,N,20251222,7721700,Aluguel de equipamentos recreativos e esportivos,FLORIANOPOLIS,CANASVIEIRAS,88054220
64254843000105,ORVIK CONSULTORIA E AGENCIAMENTO INTERNACIONAL LTDA,ORVIK LOG,Microempresa,N,20251219,5232000,Atividades de agenciamento marítimo,JOINVILLE,SAGUACU,89221637
64271848000138,64.271.848 JUCILEI MIGUEL DE SOUZA,,Microempresa,S,20260105,8230001,"Serviços de organização de feiras, congressos, exposições e festas",INDAIAL,TAPAJOS,89080193
